ID,lat,lon,ele,time,name
299,43.94713297,-71.73654897,577.728271,2022-07-07T14:09:05Z,OOBA 7VII22 1
300,43.945902,-71.73954299,589.337341,2022-06-14T13:10:54Z,OOOA 14VI22 1
301,43.94612504,-71.73895701,593.995361,2022-06-20T14:54:13Z,OOOA 20VI22 1
302,43.94619302,-71.73935398,586.763733,2022-07-06T12:05:03Z,OOOA 6VII22 1
303,43.94811901,-71.74038202,620.545044,2022-06-29T11:28:38Z,ORWA 29VI22 1
304,43.94733204,-71.73403004,537.523132,2022-07-07T15:41:55Z,OYRA 07VII22 1
305,43.94859301,-71.73280704,502.25882,2022-06-18T13:35:19Z,OYRA 18VI22 1
306,43.94777996,-71.734066,521.358887,2022-06-20T11:43:35Z,OYRA 20VI22 1
307,43.94822798,-71.73372603,511.730652,2022-06-20T11:46:20Z,OYRA 20VI22 2
308,43.94745097,-71.73404102,529.698059,2022-06-30T10:57:45Z,OYRA 30VI22 1
309,43.94787502,-71.73408704,523.668518,2022-06-30T11:08:09Z,OYRA 30VI22 2
310,43.94832001,-71.73440899,522.37207,2022-06-30T11:21:08Z,OYRA 30VI22 3
311,43.94361902,-71.74160401,580.359131,2022-06-10T12:31:28Z,PAYK 10VI22 1
312,43.94326899,-71.74195304,582.974609,2022-06-14T10:54:10Z,PAYK 14VI22 1
313,43.943371,-71.74181297,580.434082,2022-06-14T11:04:05Z,PAYK 14VI22 2
314,43.943385,-71.74158901,572.619446,2022-06-15T11:05:27Z,PAYK 15VI22 1
315,43.94347301,-71.74193401,579.262085,2022-05-22T11:04:30Z,PAYK 22V22 1
316,43.94297596,-71.741717,579.990417,2022-05-22T11:07:33Z,PAYK 22V22 2
317,43.943846,-71.74216703,588.935791,2022-07-03T13:39:48Z,PAYK 3VII22 1
318,43.94375497,-71.74225998,590.926208,2022-07-03T13:42:27Z,PAYK 3VII22 2
319,43.94337997,-71.74172597,586.867126,2022-07-03T13:50:44Z,PAYK 3VII22 3
320,43.94339598,-71.74187701,585.454773,2022-07-03T16:05:33Z,PAYK 3VII22 4
321,43.94064797,-71.74097101,584.188171,2022-06-10T10:49:51Z,PGBA 10VI22 1
322,43.940854,-71.74034698,595.891235,2022-06-10T14:02:16Z,PGBA 10VI22 2
323,43.94068602,-71.740422,589.396179,2022-07-10T13:03:59Z,PGBA 10VII22 1
324,43.94129698,-71.74032804,593.679199,2022-05-26T13:46:58Z,PGBA 26V22 1
325,43.940969,-71.74047698,598.000977,2022-05-26T13:59:28Z,PGBA 26V22 2
326,43.94101501,-71.74095199,600.036865,2022-05-26T14:06:40Z,PGBA 26V22 3
327,43.94114099,-71.73989897,584.921631,2022-05-26T14:18:19Z,PGBA 26V22 4
328,43.94112901,-71.74012503,589.845581,2022-05-27T13:46:31Z,PGBA 27V22 1
329,43.94117301,-71.74033097,589.145874,2022-05-27T14:05:58Z,PGBA 27V22 2
330,43.94158599,-71.740164,592.198303,2022-05-29T13:26:34Z,PGBA 29V22 1
331,43.940998,-71.73968296,584.459961,2022-05-30T12:58:41Z,PGBA 30V22 1
332,43.94072098,-71.73966796,590.741638,2022-05-30T13:03:46Z,PGBA 30V22 2
333,43.94130897,-71.73996502,575.325012,2022-07-03T12:59:24Z,PGBA 3VII22 1
334,43.94125197,-71.74028696,587.712219,2022-07-06T15:03:09Z,PGBA 6VII22 1
335,43.94103698,-71.74003903,589.075562,2022-07-06T15:08:08Z,PGBA 6VII22 2
336,43.94132498,-71.74052903,585.988525,2022-07-08T12:59:07Z,PGBA 8VII22 1
337,43.94152497,-71.73603902,542.825806,2022-07-01T12:17:17Z,PWKA 1VII22 1
338,43.94126203,-71.73634001,548.973389,2022-07-01T12:34:19Z,PWKA 1VII22 2
339,43.94178397,-71.73608897,536.301392,2022-07-06T12:31:25Z,PWKA 6VII22 1
340,43.94129296,-71.73643196,546.082336,2022-07-06T11:59:19Z,PWKA 6VII22 2
341,43.94534502,-71.73839601,584.227051,2022-07-01T11:09:20Z,RAKR 1VII22 1
342,43.945629,-71.73805604,588.603394,2022-07-01T11:13:10Z,RAKR 1VII22 2
343,43.94478997,-71.73729496,571.04718,2022-06-30T16:33:43Z,RAKR 30VI22 1
344,43.94566496,-71.73765496,584.371338,2022-07-03T15:52:19Z,RAKR 3VII22 1
345,43.94619402,-71.73808998,601.222412,2022-07-05T14:26:02Z,RAKR 5VII22 1
346,43.94610702,-71.738164,586.281006,2022-07-06T10:55:39Z,RAKR 6VII22 1
347,43.94612999,-71.738236,590.984436,2022-07-06T10:58:50Z,RAKR 6VII22 2
348,43.94628396,-71.738337,591.883118,2022-07-06T11:03:14Z,RAKR 6VII22 3
349,43.94198396,-71.73410196,520.479248,2022-07-11T11:08:15Z,RARB 11VII22 2
350,43.94241001,-71.73432902,531.235596,2022-07-11T11:56:29Z,RARB 11VII22 4
351,43.942062,-71.73440597,527.61261,2022-07-11T12:01:33Z,RARB 11VII22 5
352,43.941803,-71.73415401,523.375244,2022-07-11T12:03:30Z,RARB 11VII22 6
353,43.94254304,-71.73424797,536.435791,2022-07-11T13:15:21Z,RARB 11VII22 7
354,43.942264,-71.73402803,535.78363,2022-07-11T13:22:32Z,RARB 11VII22 8
355,43.94434196,-71.74277597,587.622314,2022-06-10T15:00:29Z,RAWB 10VI22 1
356,43.94398497,-71.742047,591.634521,2022-06-12T13:55:37Z,RAWB 12VI22 1
357,43.943946,-71.74127896,574.30249,2022-06-14T12:08:48Z,RAWB 14VI22 1
358,43.94396,-71.74111602,571.830444,2022-06-18T11:03:41Z,RAWB 18VI22 1
359,43.94435504,-71.74226099,583.219543,2022-06-18T11:26:40Z,RAWB 18VI22 2
360,43.94402001,-71.74131903,578.387756,2022-06-19T11:05:13Z,RAWB 19VI22 1
361,43.94446199,-71.74145004,582.444885,2022-06-19T11:19:31Z,RAWB 19VI22 2
362,43.94485904,-71.74156303,583.841125,2022-06-19T12:00:25Z,RAWB 19VI22 3
363,43.94327,-71.73913102,557.473633,2022-05-21T10:54:23Z,RAWB 21V22 1
364,43.94349103,-71.73947803,559.249695,2022-05-21T10:56:22Z,RAWB 21V22 2
365,43.943688,-71.73987701,563.327698,2022-05-21T11:03:25Z,RAWB 21V22 3
366,43.943702,-71.74071101,572.110474,2022-05-21T11:08:12Z,RAWB 21V22 4
367,43.94380803,-71.739963,563.452393,2022-05-21T11:13:29Z,RAWB 21V22 5
368,43.94312399,-71.73997801,568.054443,2022-05-21T11:19:36Z,RAWB 21V22 6
369,43.94353503,-71.73888501,559.537231,2022-05-21T11:33:52Z,RAWB 21V22 7
370,43.94418103,-71.74242896,591.827026,2022-06-29T11:31:42Z,RAWB 29VI22 1
371,43.94428697,-71.74149103,578.740051,2022-05-31T14:32:27Z,RAWB 31V22 1
372,43.94419997,-71.74228001,588.417908,2022-07-03T12:43:33Z,RAWB 3VII 6
373,43.94440901,-71.74292098,598.595093,2022-07-03T13:03:05Z,RAWB 3VII22 1
374,43.94424196,-71.74229502,594.322937,2022-07-03T13:09:32Z,RAWB 3VII22 2
375,43.94415999,-71.742018,592.453979,2022-07-03T13:26:37Z,RAWB 3VII22 3
376,43.94425898,-71.74186997,591.190369,2022-07-03T13:31:02Z,RAWB 3VII22 4
377,43.944148,-71.74122599,574.717163,2022-07-03T12:26:13Z,RAWB 3VII22 5
378,43.94399503,-71.74143696,579.528625,2022-07-05T11:02:54Z,RAWB 5VII22 1
379,43.943701,-71.74106296,576.62262,2022-07-05T11:11:04Z,RAWB 5VII22 2
380,43.93912397,-71.73415502,513.794861,2022-07-03T10:40:18Z,RBOA 3VII22 1
381,43.93969302,-71.73409098,515.569275,2022-07-03T10:46:36Z,RBOA 3VII22 2
382,43.939086,-71.735202,530.249756,2022-07-03T11:01:25Z,RBOA 3VII22 3
383,43.93996703,-71.73434202,517.455505,2022-07-03T11:57:32Z,RBOA 3VII22 4
384,43.94442704,-71.73673597,563.887024,2022-06-19T11:20:57Z,ROKA 19VI22 1
385,43.94782598,-71.74797703,661.994812,2022-07-10T13:24:57Z,RORA 10VII22 1
386,43.94686198,-71.74761401,657.187561,2022-07-10T13:48:57Z,RORA 10VII22 2
387,43.94149597,-71.74341098,602.694153,2022-07-10T13:18:22Z,RPOA 10VII22 1
388,43.94154903,-71.74344703,601.76825,2022-06-28T12:10:00Z,RPOA 28VI22 1
389,43.94182001,-71.74357301,598.59491,2022-06-28T12:34:48Z,RPOA 28VI22 2
390,43.94180199,-71.74342599,584.872192,2022-06-28T11:02:07Z,RPOA 28VI22 ?
391,43.94132104,-71.74206904,596.496399,2022-07-03T13:32:44Z,RPOA 3VII22 1
392,43.94118299,-71.74289198,601.936829,2022-07-05T11:08:34Z,RPOA 5VII22 1
393,43.94179604,-71.74187802,603.238586,2022-07-07T14:19:08Z,RPOA 7VII22 1
394,43.95014802,-71.73529403,564.673584,2022-07-11T10:34:08Z,RRRA 11VII22 1
395,43.94996102,-71.735547,568.84198,2022-06-24T15:23:46Z,RRRA 22VI22 1
396,43.94613602,-71.744808,615.581604,2022-07-10T14:21:25Z,RYBA 10VII22 1
397,43.94633099,-71.74477003,626.799927,2022-07-08T14:34:25Z,RYBA 8VII22 1
398,43.94592698,-71.74460901,617.312012,2022-05-31T15:29:53Z,UB 26 31V22 1
399,43.94450599,-71.74604902,642.056335,2022-06-21T11:59:17Z,UB04 21VI22 1
400,43.94439996,-71.74582296,639.679688,2022-06-21T12:29:19Z,UB04 21VI22 2
401,43.94364702,-71.73207102,520.264404,2022-07-03T13:28:09Z,UB1 03VII 22 3
402,43.943356,-71.73184304,514.034363,2022-07-03T13:19:43Z,UB1 03VII22 1
403,43.94322298,-71.73200003,515.867859,2022-07-03T13:25:09Z,UB1 03VII22 2
404,43.943975,-71.73216004,521.759399,2022-07-03T13:30:14Z,UB1 03VII22 4
405,43.94409,-71.73164899,515.848877,2022-07-03T13:39:00Z,UB1 03VII22 5
406,43.94357803,-71.73276697,526.151123,2022-06-10T11:16:05Z,UB1 10VI22 1
407,43.94375296,-71.73266999,525.596863,2022-06-10T11:18:30Z,UB1 10VI22 2
408,43.94361701,-71.73314097,529.416931,2022-06-10T11:25:50Z,UB1 10VI22 3
409,43.94453801,-71.74052401,561.099243,2022-05-23T15:33:45Z,UB1 23V22 1
410,43.94392697,-71.73181102,499.6922,2022-05-25T14:22:30Z,UB1 25V22 1
411,43.94384399,-71.73180096,528.816345,2022-05-27T10:38:41Z,UB1 27V22 1
412,43.94317796,-71.73345798,530.134094,2022-07-03T14:41:24Z,UB1 3VII22 1
413,43.94334996,-71.73359603,542.352966,2022-07-03T15:08:01Z,UB1 3VII22 2
414,43.94382496,-71.73191101,521.387085,2022-06-07T14:26:13Z,UB1 7VI22 1
415,43.94844096,-71.73697704,537.286804,2022-05-10T11:12:59Z,UB10 10V22 1
416,43.94819403,-71.73708701,542.596619,2022-05-10T11:15:05Z,UB10 10V22 2
417,43.94795699,-71.73714903,550.15033,2022-05-10T11:16:58Z,UB10 10V22 3
418,43.94937303,-71.73687603,559.628845,2022-05-23T11:21:49Z,UB10 23V22 1
419,43.94986899,-71.73660597,561.348572,2022-05-24T11:12:15Z,UB10 24V22 1
420,43.94978399,-71.73736,570.883423,2022-05-24T11:20:49Z,UB10 24V22 2
421,43.95024299,-71.73811899,599.620728,2022-05-27T12:48:23Z,UB10 27V22 1
422,43.950145,-71.737748,592.080688,2022-05-27T13:07:55Z,UB10 27V22 2
423,43.95036897,-71.73641704,564.252075,2022-05-31T10:36:55Z,UB10 31V22 1
424,43.94999304,-71.73656297,556.471497,2022-05-31T11:16:20Z,UB10 31V22 2
425,43.94992397,-71.73669297,558.90094,2022-05-31T11:51:30Z,UB10 31V22 3
426,43.95085302,-71.736625,586.520508,2022-05-30T13:09:49Z,UB101 30V22 1
427,43.94412998,-71.74621398,638.330994,2022-07-05T14:05:17Z,UB102 5VII22 1
428,43.94271696,-71.73444704,550.533691,2022-06-12T11:12:43Z,UB103 12VI22 1
429,43.94219301,-71.73435199,530.415161,2022-06-12T15:23:41Z,UB103 12VI22 2
430,43.94288602,-71.735015,552.535156,2022-06-14T13:56:48Z,UB103 14VI22 1
431,43.94169697,-71.73485901,526.994507,2022-06-22T11:15:27Z,UB103 22VI22 1
432,43.94208999,-71.73533997,532.6026,2022-06-22T11:18:44Z,UB103 22VI22 2
433,43.94239702,-71.73491601,535.938904,2022-06-22T11:21:42Z,UB103 22VI22 3
434,43.942681,-71.73490897,537.674744,2022-06-22T11:35:28Z,UB103 22VI22 4
435,43.94177601,-71.73421201,527.57666,2022-06-22T12:12:30Z,UB103 22VI22 5
436,43.94248604,-71.73440002,532.394165,2022-06-22T12:31:22Z,UB103 22VI22 6
437,43.94235796,-71.73413901,532.431396,2022-06-22T12:35:15Z,UB103 22VI22 7
438,43.94252703,-71.735015,541.823792,2022-06-24T12:05:13Z,UB103 24VI22 1
439,43.94228001,-71.73383399,526.737732,2022-06-24T15:22:58Z,UB103 24VI22 2
440,43.94221597,-71.73414596,530.868164,2022-05-27T14:11:03Z,UB103 27V22 1
441,43.942048,-71.73508298,525.786377,2022-06-04T15:05:28Z,UB103 4VI22 1
442,43.94203903,-71.73458903,523.520752,2022-06-06T12:01:07Z,UB103 6VI22 1
443,43.95020904,-71.73757098,598.47467,2022-05-27T13:09:17Z,UB104 27V22 1
444,43.95020703,-71.73681401,573.266296,2022-05-30T12:52:15Z,UB104 30V22 1
445,43.94949004,-71.73729404,569.892822,2022-06-07T13:05:28Z,UB104 7VI22 1
446,43.93997197,-71.746175,600.413147,2022-05-30T12:09:57Z,UB105 30V22 1
447,43.93946,-71.74445403,607.060364,2022-05-31T14:19:23Z,UB105 31V22 1
448,43.94944,-71.73781397,561.793701,2022-05-18T10:53:42Z,UB10_18V22_1
449,43.94921604,-71.73814497,570.407715,2022-05-18T10:56:03Z,UB10_18V22_2
450,43.94488201,-71.73918902,566.690063,2022-05-10T14:59:48Z,UB11 10V22 1
451,43.94482601,-71.73912699,564.541382,2022-05-10T15:01:09Z,UB11 10V22 2
452,43.94475502,-71.73903303,563.770813,2022-05-10T15:02:08Z,UB11 10V22 3
453,43.94423199,-71.73854697,557.454956,2022-06-10T11:36:40Z,UB11 10VI22 1
454,43.94508904,-71.74057698,561.165894,2022-05-19T11:02:19Z,UB11 19V22 1
455,43.94498996,-71.74107797,575.531189,2022-05-21T16:11:21Z,UB11 21V22 1
456,43.94504,-71.73995504,571.356018,2022-06-21T11:01:26Z,UB11 21VI22 1
457,43.94524,-71.73973502,564.460327,2022-05-22T11:01:38Z,UB11 22V22 1
458,43.94497303,-71.73957098,563.908203,2022-05-22T11:11:23Z,UB11 22V22 2
459,43.94449702,-71.74025402,557.302551,2022-05-22T11:25:33Z,UB11 22V22 3
460,43.94528098,-71.73931098,564.232788,2022-05-23T10:59:16Z,UB11 23V22 1
461,43.94510203,-71.73896598,564.537842,2022-05-23T11:04:13Z,UB11 23V22 2
462,43.94480003,-71.73872902,564.175293,2022-05-23T11:07:51Z,UB11 23V22 3
463,43.94470699,-71.73806199,562.843018,2022-05-23T11:14:04Z,UB11 23V22 4
464,43.94531904,-71.74003098,572.619812,2022-05-24T14:42:38Z,UB11 24V22 1
465,43.94516397,-71.73978204,581.933655,2022-05-26T10:52:40Z,UB11 26V22 1
466,43.94498602,-71.73872299,573.301086,2022-05-26T12:14:06Z,UB11 26V22 3
467,43.94518199,-71.73876104,576.315796,2022-05-26T12:16:43Z,UB11 26V22 4
468,43.94371097,-71.73923898,558.409729,2022-06-02T10:45:16Z,UB11 2VI22 1
469,43.94506196,-71.740365,568.653625,2022-06-02T13:57:22Z,UB11 2VI22 11
470,43.94364199,-71.73953402,561.487671,2022-06-02T10:51:41Z,UB11 2VI22 2
471,43.94559899,-71.74002696,585.979614,2022-06-07T14:19:08Z,UB11 7VI22 1
472,43.94250398,-71.74561199,606.715088,2022-06-18T12:57:25Z,UB110 18VI22 1
473,43.94228403,-71.74587803,612.233826,2022-06-18T13:29:14Z,UB110 18VI22 2
474,43.94320596,-71.74668303,616.085571,2022-06-20T14:39:38Z,UB110 20VI22 1
475,43.94270799,-71.74668596,631.342957,2022-05-31T13:25:43Z,UB110 31V22 1
476,43.94281997,-71.74651497,627.640747,2022-06-06T12:38:39Z,UB110 6VI22 1
477,43.94274403,-71.74691202,633.057556,2022-06-06T13:01:44Z,UB110 6VI22 2
478,43.94306699,-71.746692,626.352295,2022-06-06T13:42:04Z,UB110 6VI22 3
479,43.94995599,-71.74667196,666.813293,2022-05-31T14:00:01Z,UB112 31V22 1
480,43.949526,-71.74738904,665.608643,2022-06-06T12:31:46Z,UB112 6VI22 1
481,43.949583,-71.74772498,667.322021,2022-06-06T12:33:35Z,UB112 6VI22 2
482,43.94972096,-71.74828104,673.322754,2022-06-06T12:36:55Z,UB112 6VI22 3
483,43.94935199,-71.73496303,524.595337,2022-06-11T10:37:04Z,UB113 11VI22 1
484,43.95086601,-71.73462801,563.99115,2022-06-16T10:37:27Z,UB113 16VI22 1
485,43.94934202,-71.73486102,545.271545,2022-06-05T13:47:03Z,UB113 5VI22 1
486,43.94171197,-71.73098003,502.917603,2022-06-12T13:16:15Z,UB114 12VI22 1
487,43.94136102,-71.73151103,488.508575,2022-06-15T10:50:47Z,UB114 15VI22 1
488,43.94084704,-71.73158797,490.102325,2022-06-15T10:56:30Z,UB114 15VI22 2
489,43.94156302,-71.72989097,482.498108,2022-06-16T11:46:04Z,UB114 16VI22 1
490,43.94146697,-71.72955997,479.492706,2022-06-16T11:47:33Z,UB114 16VI22 2
491,43.94136303,-71.72940197,476.699677,2022-06-16T11:48:19Z,UB114 16VI22 3
492,43.94119699,-71.72869002,462.605927,2022-06-16T11:52:15Z,UB114 16VI22 4
493,43.94107603,-71.72834803,461.496918,2022-06-16T11:56:18Z,UB114 16VI22 5
494,43.94072802,-71.72829397,462.324646,2022-06-16T12:00:25Z,UB114 16VI22 6
495,43.94069801,-71.72860201,467.210846,2022-06-16T12:03:06Z,UB114 16VI22 7
496,43.94068602,-71.72865598,473.401794,2022-06-16T12:04:35Z,UB114 16VI22 8
497,43.94043398,-71.72898699,485.847534,2022-06-16T12:16:12Z,UB114 16VI22 9
498,43.94139497,-71.73016598,489.012573,2022-06-26T13:39:34Z,UB114 26VI22 1
499,43.94210198,-71.73805101,550.285339,2022-05-10T13:32:54Z,UB12 10V22 1
500,43.94203501,-71.73807196,551.800171,2022-05-10T13:35:23Z,UB12 10V22 2
501,43.94184197,-71.73829802,554.570801,2022-05-10T13:36:35Z,UB12 10V22 3
502,43.94884002,-71.73375696,520.36554,2022-05-11T11:14:40Z,UB12 11V22 2
503,43.94145104,-71.73599803,542.111145,2022-06-18T13:17:24Z,UB12 18VI22 1
504,43.94118701,-71.73595796,532.05658,2022-06-21T13:34:48Z,UB12 21VI22 1
505,43.94154701,-71.735706,531.704956,2022-06-21T13:43:31Z,UB12 21VI22 2
506,43.94137401,-71.73546603,529.179993,2022-06-21T13:46:12Z,UB12 21VI22 3
507,43.94090102,-71.736741,546.029358,2022-05-29T14:34:40Z,UB12 29V22 1
508,43.94053398,-71.736309,538.573425,2022-06-06T11:11:45Z,UB12 6VI22 1
509,43.94119103,-71.74653601,634.999451,2022-07-06T14:51:41Z,UB120 6VII22 1
510,43.94469199,-71.740307,571.533325,2022-07-01T11:18:39Z,UB122 1VII22 1
511,43.94509801,-71.74013098,577.471985,2022-07-01T11:01:02Z,UB122 1VII22 2
512,43.94477698,-71.740063,574.634705,2022-07-01T11:36:05Z,UB122 1VII22 3
513,43.94628203,-71.738768,601.135071,2022-07-01T14:06:39Z,UB122 1VII22 4
514,43.94651203,-71.73893999,595.854431,2022-06-22T13:23:35Z,UB122 22VI22 1
515,43.94625597,-71.74031404,595.570251,2022-06-22T14:18:04Z,UB122 22VI22 2
516,43.94608296,-71.73901501,586.70575,2022-06-28T13:51:50Z,UB122 28VI22 1
517,43.94461504,-71.740337,560.515259,2022-07-05T10:47:10Z,UB122 5VII22 1
518,43.94422403,-71.726487,423.013275,2022-06-25T10:29:52Z,UB123 25VI22 1
519,43.94508803,-71.72560397,403.182434,2022-06-25T10:43:43Z,UB123 25VI22 2
520,43.944751,-71.72650703,422.664398,2022-06-25T10:57:23Z,UB123 25VI22 3
521,43.94427298,-71.72662597,431.965546,2022-06-26T11:51:39Z,UB123 26V22 2
522,43.944248,-71.72631802,411.608002,2022-06-26T10:51:11Z,UB123 26VI22 1
523,43.94418597,-71.72661097,438.61554,2022-06-26T11:56:18Z,UB123 26VI22 3
524,43.94470003,-71.74396796,606.835754,2022-06-26T14:10:02Z,UB126 26VI22 1
525,43.94443399,-71.74343001,606.927856,2022-07-07T13:01:02Z,UB126 7VII22 1
526,43.945126,-71.74012301,567.578735,2022-06-28T10:46:51Z,UB127 28VI22 1
527,43.94387802,-71.73944199,567.662354,2022-07-01T14:25:44Z,UB129 1VII22 1
528,43.94097101,-71.73690696,551.039917,2022-05-19T14:30:29Z,UB12_19V22_1
529,43.94092298,-71.73701802,552.413452,2022-05-19T14:31:43Z,UB12_19V22_2
530,43.94805397,-71.74024799,621.442627,2022-06-12T13:54:18Z,UB13 12VI22 1
531,43.94776002,-71.74041303,615.978088,2022-06-13T15:37:34Z,UB13 13VI22 1
532,43.94785498,-71.74080203,617.912109,2022-06-13T15:44:01Z,UB13 13VI22 2
533,43.94766002,-71.74048201,610.664062,2022-06-14T13:34:57Z,UB13 14VI22 1
534,43.94759196,-71.74089901,607.253723,2022-06-14T14:02:51Z,UB13 14VI22 2
535,43.947715,-71.74038696,605.565918,2022-06-15T10:58:18Z,UB13 15VI22 1
536,43.94749104,-71.74045896,613.299683,2022-06-15T11:30:52Z,UB13 15VI22 2
537,43.94780301,-71.74088904,612.127502,2022-05-20T13:42:40Z,UB13 20V22 2
538,43.94807702,-71.73990902,617.408936,2022-05-21T12:55:57Z,UB13 21V22 1
539,43.94781198,-71.74092298,629.706787,2022-05-21T10:44:51Z,UB13 21V22 11
540,43.94813603,-71.74053096,621.127014,2022-05-21T13:03:04Z,UB13 21V22 2
541,43.94831699,-71.74098702,624.3573,2022-05-21T13:05:09Z,UB13 21V22 3
542,43.94853903,-71.74052099,623.05719,2022-05-21T12:25:16Z,UB13 21V22 4
543,43.94795003,-71.74249702,603.52301,2022-05-22T14:48:20Z,UB13 22V22 1
544,43.949181,-71.74232603,620.572327,2022-05-22T14:59:36Z,UB13 22V22 2
545,43.94883097,-71.74205597,615.813904,2022-05-22T15:04:33Z,UB13 22V22 3
546,43.94891999,-71.74216501,624.869568,2022-05-23T15:04:40Z,UB13 23V22 1
547,43.948247,-71.74239099,621.402649,2022-06-02T13:54:34Z,UB13 2VI22 1
548,43.94838899,-71.74282601,621.120667,2022-06-02T14:01:43Z,UB13 2VI22 2
549,43.94704998,-71.72990103,479.959167,2022-07-01T12:15:28Z,UB130 + BTBW FLEDGIES 1VII22 1
550,43.94681403,-71.73870496,607.181824,2022-07-06T14:21:36Z,UB132 6VII22 1
551,43.94077898,-71.73752798,567.925842,2022-07-08T15:12:15Z,UB133 8VII22 1
552,43.94044697,-71.73731399,561.783386,2022-07-08T15:17:58Z,UB133 8VII22 2
553,43.94108199,-71.737173,555.876282,2022-07-12T12:41:38Z,UB134 12VII22 1
554,43.94010801,-71.73716102,558.636536,2022-07-08T15:21:35Z,UB134 8VII22 1
555,43.94117502,-71.737216,562.076355,2022-07-08T15:49:15Z,UB134 8VII22 2
556,43.95020803,-71.73536603,561.254944,2022-07-11T16:27:14Z,UB135 11VII22 1
557,43.94858102,-71.74118198,621.593567,2022-05-18T12:26:30Z,UB13_18V22_1
558,43.94858697,-71.74139497,622.187866,2022-05-18T12:28:27Z,UB13_18V22_2
559,43.94860198,-71.74163201,621.999451,2022-05-18T12:30:47Z,UB13_18V22_3
560,43.94083899,-71.73634898,543.821533,2022-06-15T14:26:34Z,UB14 15VI22 1
561,43.940926,-71.73549201,535.780518,2022-06-18T13:47:29Z,UB14 18VI22 1
562,43.94090001,-71.73751096,564.110901,2022-07-01T13:14:53Z,UB14 1VII22 1
563,43.94141198,-71.73803299,566.305298,2022-07-01T13:32:42Z,UB14 1VII22 2
564,43.94070103,-71.73650497,545.838013,2022-06-20T12:43:34Z,UB14 20VI22 1
565,43.93994699,-71.73726303,554.229736,2022-05-21T12:59:28Z,UB14 21V22 1
566,43.93992,-71.73736998,559.28479,2022-05-21T13:10:36Z,UB14 21V22 2
567,43.94127804,-71.73715004,534.877808,2022-06-30T12:16:23Z,UB14 30VI 1
568,43.94113999,-71.73724802,536.142822,2022-06-30T12:22:55Z,UB14 30VI22 2
569,43.94013701,-71.73753301,561.077148,2022-05-19T14:55:09Z,UB14_19V22_1
570,43.94948702,-71.73515196,542.813477,2022-06-10T12:03:13Z,UB15 10VI22 1
571,43.94800703,-71.73629601,544.604187,2022-06-10T13:10:34Z,UB15 10VI22 11
572,43.94954997,-71.734958,538.881165,2022-06-10T12:07:47Z,UB15 10VI22 2
573,43.94973597,-71.73497904,551.688965,2022-06-10T16:02:40Z,UB15 10VI22 3
574,43.94871002,-71.73320501,514.992554,2022-05-11T11:12:45Z,UB15 11V22
575,43.94898201,-71.73401403,524.252014,2022-05-11T11:15:33Z,UB15 11V22 3
576,43.94921696,-71.734339,535.827148,2022-05-11T11:38:21Z,UB15 11V22 4
577,43.94950898,-71.73415502,547.3573,2022-05-11T12:00:07Z,UB15 11V22 5
578,43.94895301,-71.73380801,530.553162,2022-05-11T12:10:46Z,UB15 11V22 6
579,43.94745902,-71.73670798,568.71228,2022-06-12T11:13:10Z,UB15 12VI22 1
580,43.94803,-71.73603198,556.236023,2022-06-12T13:00:38Z,UB15 12VI22 2
581,43.94857499,-71.73623901,551.328735,2022-06-14T10:43:57Z,UB15 14VI22 1
582,43.94762699,-71.73615804,562.718994,2022-06-15T13:35:46Z,UB15 15VI22 1
583,43.94854398,-71.73546201,521.695557,2022-05-18T15:45:35Z,UB15 18V22 1
584,43.94887498,-71.73588898,529.486694,2022-06-18T14:13:51Z,UB15 18VI22 1
585,43.94790502,-71.73652198,547.740295,2022-06-19T11:06:42Z,UB15 19VI22 1
586,43.94781299,-71.73789301,588.547607,2022-06-21T12:33:44Z,UB15 21VI22 1
587,43.94745802,-71.73768103,591.308716,2022-06-21T15:41:02Z,UB15 21VI22 2
588,43.94755902,-71.73686103,578.205322,2022-06-24T11:22:05Z,UB15 22VI22 1
589,43.947139,-71.73779603,584.489929,2022-06-24T13:56:39Z,UB15 22VI22 2
590,43.94768097,-71.73761699,575.299866,2022-06-25T12:38:12Z,UB15 25VI22 1
591,43.949023,-71.73468601,522.761475,2022-05-26T10:56:24Z,UB15 26V22 1
592,43.94890197,-71.73423699,520.811829,2022-05-26T11:16:01Z,UB15 26V22 2
593,43.94813997,-71.73360902,511.654572,2022-05-26T11:34:06Z,UB15 26V22 3
594,43.94753798,-71.73771397,580.686157,2022-06-28T13:15:19Z,UB15 28VI22 1
595,43.94805497,-71.73463002,518.919128,2022-06-28T11:28:53Z,UB15 28VI22 2
596,43.94828497,-71.73641603,559.910034,2022-05-29T10:50:59Z,UB15 29V22 1
597,43.94759498,-71.73591496,548.175354,2022-06-02T12:26:35Z,UB15 2VI22 1
598,43.947858,-71.73551599,541.184082,2022-06-02T12:29:25Z,UB15 2VI22 2
599,43.94746397,-71.73678098,564.699951,2022-06-02T15:38:32Z,UB15 2VI22 3
600,43.947397,-71.73642601,560.474304,2022-06-02T15:41:15Z,UB15 2VI22 4
601,43.94846301,-71.73617296,520.825989,2022-05-31T14:07:04Z,UB15 31V22 1
602,43.94845798,-71.73601203,518.984741,2022-05-31T14:10:42Z,UB15 31V22 2
603,43.94835102,-71.73580701,539.184509,2022-06-04T12:02:11Z,UB15 4VI22 1
